word_original,word_normalized,pos,count,tag1,tag2,tag3
hinweis,hinweis,NOUN,161,,,
warnung,warnung,NOUN,160,,,
mitgetheilen,mitgetheilen,NOUN,160,,,
wille,wille,NOUN,160,,,
gepräge,gepräge,NOUN,160,,,
gatte,gatte,PROPN,160,Gender,Mask,
verfehlen,verfehlen,VERB,160,,,
horaz,horaz,PROPN,160,Person,Schriftsteller,Klassik
verbesserung,verbesserung,NOUN,160,,,
gemeinschaftlich,gemeinschaftlich,ADV,160,,,
vorlesung,vorlesung,NOUN,160,Praktik,,
emilia,emilia,PROPN,160,Person,Literatur,
sämtlich,sämtlich,ADV,160,,,
fleisch,fleisch,NOUN,159,,,
schauplatz,schauplatz,NOUN,159,,,
kategorie,kategorie,NOUN,159,,,
kirchlich,kirchlich,ADV,159,,,
versammlung,versammlung,NOUN,159,,,
melden,melden,VERB,159,,,
mitteilung,mitteilung,NOUN,159,,,
ähnlichkeit,ähnlichkeit,NOUN,158,,,
recken,recken,VERB,158,,,
finger,finger,NOUN,158,,,
unterredung,unterredung,NOUN,158,,,
mahnen,mahnen,VERB,158,,,
leihen,leihen,VERB,158,,,
august,august,PROPN,158,Person,,
vereinen,vereinen,VERB,158,,,
lauf,lauf,NOUN,158,,,
bleibend,bleibend,ADV,158,,,
mischen,mischen,VERB,158,,,
einverstanden,einverstanden,ADV,158,,,
vorlegen,vorlegen,VERB,158,,,
vollständigkeit,vollständigkeit,NOUN,158,,,
beständig,beständig,ADV,158,,,
möro,möro,ADV,158,,,
umsonst,umsonst,ADV,157,,,
lebendigkeit,lebendigkeit,NOUN,157,Welt,Anthropologie,
katastrophe,katastrophe,NOUN,157,,,
gesamt,gesamt,ADV,157,,,
gröfsern,gröfsern,NOUN,157,,,
zeitwort,zeitwort,NOUN,156,,,
prediger,prediger,NOUN,156,,,
schulunterricht,schulunterricht,PROPN,156,Schule ,,
räuber,räuber,NOUN,156,,,
gangen,gangen,VERB,156,,,
befähigen,befähigen,VERB,156,,,
umgeben,umgeben,VERB,156,,,
leugnen,leugnen,VERB,156,,,
oberflächlich,oberflächlich,ADV,156,,,
heranziehen,heranziehen,VERB,156,,,
verbessern,verbessern,VERB,156,,,
tyrann,tyrann,PROPN,156,,,
wöchentlich,wöchentlich,ADV,156,,,
teilnahme,teilnahme,NOUN,156,,,
sacherklärung,sacherklärung,NOUN,156,Praktik,,
erwähnung,erwähnung,NOUN,155,,,
ankunft,ankunft,NOUN,155,,,
weltanschauung,weltanschauung,NOUN,155,,,
dulden,dulden,VERB,155,,,
mathematisch,mathematisch,ADV,155,,,
vorschrift,vorschrift,NOUN,155,Disziplin,,
phrase,phrase,X,155,,,
aufgehen,aufgehen,VERB,155,,,
geistreich,geistreich,ADV,155,,,
grundgedanken,grundgedanken,NOUN,155,,,
geibel,geibel,ADV,155,,,
erfreulich,erfreulich,ADV,154,,,
ängstlich,ängstlich,ADV,154,,,
glänzen,glänzen,VERB,154,,,
beredtsamkei,beredtsamkei,PROPN,154,,,
lesart,lesart,NOUN,154,,,
entreißen,entreißen,VERB,154,,,
tisch,tisch,NOUN,154,,,
einseitigkeit,einseitigkeit,NOUN,154,,,
weiden,weiden,VERB,154,,,
genie,genie,NOUN,154,Poetologie,Typ,
willkürlich,willkürlich,ADV,154,,,
europa,europa,PROPN,153,Nation,,
verdienst,verdienst,NOUN,153,,,
zustande,zustande,ADV,153,,,
verleiten,verleiten,VERB,153,,,
gleichgültig,gleichgültig,ADV,153,,,
anleiten,anleiten,VERB,153,,,
geschickt,geschickt,ADV,153,,,
sophokle,sophokle,NOUN,153,,,
richtigkeit,richtigkeit,NOUN,153,,,
verzichten,verzichten,VERB,153,,,
grofse,grofse,NOUN,153,,,
wahrnehmen,wahrnehmen,VERB,152,,,
lücke,lücke,NOUN,152,,,
unnatürlich,unnatürlich,ADV,152,,,
brücke,brücke,NOUN,152,,,
heide,heide,PROPN,152,,,
vergehen,vergehen,VERB,152,,,
daselbst,daselbst,ADV,152,,,
spaziergang,spaziergang,NOUN,152,,,
inhaltsangabe,inhaltsangabe,NOUN,152,Praktik ,,
vornehmlich,vornehmlich,ADV,152,,,
lehrstunde,lehrstunde,NOUN,152,Zeit,Schule,
lehrgegenstand,lehrgegenstand,NOUN,152,Lehrmedien,,
merkmal,merkmal,NOUN,152,,,
philologisch,philologisch,ADV,152,Wissenschaft,Literatur ,
taucher,taucher,NOUN,152,Narrativ,,
orest,orest,NOUN,152,Person,Literatur ,
do,do,X,152,,,
mittelalterlich,mittelalterlich,ADV,151,Literatur ,Geschichte ,
vordergrund,vordergrund,NOUN,151,,,
klang,klang,VERB,151,,,
mörder,mörder,NOUN,151,,,
unschuld,unschuld,NOUN,151,,,
paris,paris,PROPN,151,Ort,Nation,
kapitel,kapitel,NOUN,151,,,
töten,töten,VERB,151,,,
überlieferung,überlieferung,NOUN,150,,,
methodik,methodik,NOUN,150,Didaktik,,
versöhnung,versöhnung,NOUN,150,,,
zweifelhaft,zweifelhaft,ADV,150,,,
kindheit,kindheit,NOUN,150,Zeit,Alter,
hieraus,hieraus,ADV,150,,,
stechen,stechen,VERB,150,,,
tieck,tieck,PROPN,150,Person,Schriftsteller,
vertiefen,vertiefen,VERB,150,,,
legend,legend,ADV,150,,,
unterwelt,unterwelt,VERB,150,,,
träger,träger,NOUN,150,,,
willkür,willkür,NOUN,150,,,
geburt,geburt,NOUN,150,,,
feststellen,feststellen,VERB,150,,,
erzieher,erzieher,PROPN,149,Typ,Schule,Disziplin
anweisung,anweisung,NOUN,149,,,
analyse,analyse,NOUN,149,Praktik,,
anreden,anreden,VERB,149,,,
anf,anf,X,149,,,
verbreitung,verbreitung,NOUN,149,,,
revolution,revolution,NOUN,149,,,
vollbringen,vollbringen,VERB,149,,,
gemahlin,gemahlin,PROPN,149,Gender,Typ,Fem
anzeigen,anzeigen,VERB,149,,,
musterstück,musterstück,NOUN,149,Lehrmedien,,
säen,säen,VERB,149,,,
plastisch,plastisch,ADV,148,,,
glühend,glühend,ADV,148,,,
gleichmäßig,gleichmäßig,ADV,148,,,
dauer,daür,AUX,148,,,
korrekt,korrekt,ADV,148,,,
landschaft,landschaft,NOUN,148,,,
meisterhaft,meisterhaft,ADV,148,positive Bewertung,Höhe ,
maßstab,maßstab,NOUN,148,,,
läßen,läßen,VERB,148,,,
schnee,schnee,NOUN,147,,,
mittheilen,mittheilen,VERB,147,,,
gewaltsam,gewaltsam,ADV,147,,,
laune,laune,NOUN,147,,,
kühl,kühl,ADV,147,,,
thür,thür,NOUN,147,,,
vorziehen,vorziehen,VERB,147,,,
irren,irren,VERB,147,negative Bewertung,,
begreiflich,begreiflich,ADV,147,,,
herbei,herbei,ADV,147,,,
belehren,belehren,VERB,147,,,
gefolge,gefolge,PROPN,147,,,
ableiten,ableiten,VERB,147,,,
kommend,kommend,ADV,147,,,
ausarbeitung,ausarbeitung,NOUN,147,Praktik ,,
gestellt,gestellt,VERB,147,,,
aufführung,aufführung,NOUN,147,,,
lächerlich,lächerlich,ADV,147,,,
elementar,elementar,NOUN,147,,,
vorteil,vorteil,NOUN,147,,,
rechnung,rechnung,NOUN,146,,,
verzweiflung,verzweiflung,NOUN,146,,,
kette,kette,NOUN,146,,,
verschließen,verschließen,VERB,146,,,
priester,priester,NOUN,146,,,
handschrift,handschrift,NOUN,146,,,
nützen,nützen,VERB,146,,,
vorsicht,vorsicht,NOUN,146,,,
gebräuchlich,gebräuchlich,ADV,146,,,
tanzen,tanzen,VERB,146,,,
campen,campen,VERB,146,,,
erschienen,erschienen,VERB,146,,,
sprachlehre,sprachlehre,VERB,146,Sprache,,
philologie,philologie,NOUN,146,Wissenschaft,Literatur,
johann,johann,PROPN,145,Person,Schriftsteller,
nachfolgend,nachfolgend,ADV,145,,,
zahlen,zahlen,VERB,145,,,
verwandtschaft,verwandtschaft,NOUN,145,,,
weich,weich,ADV,145,,,
siegreich,siegreich,ADV,145,,,
zuvor,zuvor,ADV,145,,,
augenblicklich,augenblicklich,ADV,145,,,
takt,takt,NOUN,145,,,
philosoph,philosoph,NOUN,145,,,
stuart,stuart,NOUN,145,,,
kloster,kloster,NOUN,145,,,
epigramm,epigramm,NOUN,145,,,
biographisch,biographisch,ADV,145,,,
höhepunkt,höhepunkt,NOUN,145,,,
tapferkeit,tapferkeit,PROPN,144,positive Bewertung,,
erregung,erregung,NOUN,144,,,
lächeln,lächeln,VERB,144,,,
wunderlich,wunderlich,ADV,144,,,
verbum,verbum,VERB,144,Sprache,,
heilen,heilen,VERB,144,,,
brennen,brennen,VERB,144,,,
heidnisch,heidnisch,ADV,144,,,
romantiker,romantiker,NOUN,144,Typ,Literatur,Geschichte
nachtheil,nachtheil,PROPN,144,,,
erfinden,erfinden,VERB,144,,,
darnach,darnach,ADV,144,Zeit,Logik,
tischen,tischen,ADJ,144,Beschreibung,,
hierdurch,hierdurch,ADV,144,,,
bereich,bereich,NOUN,144,,,
eigentümlichkeit,eigentümlichkeit,NOUN,144,,,
spiegel,spiegel,PROPN,143,,,
gesundheit,gesundheit,NOUN,143,,,
gewitter,gewitter,NOUN,143,,,
jammern,jammern,VERB,143,,,
theilweise,theilweise,ADV,143,,,
versinken,versinken,VERB,143,,,
verlegen,verlegen,ADV,143,,,
rhythmisch,rhythmisch,ADV,143,Beschreibung,Poetologie ,
beginn,beginn,NOUN,143,,,
getreu,getreu,ADV,143,,,
simrock,simrock,NOUN,143,Person,Schriftsteller ,
mi,mi,X,143,,,
norden,norden,NOUN,142,,,
unwillkürlich,unwillkürlich,ADV,142,,,
fräulein,fräulein,NOUN,142,Typ,Gender,Fem
hegen,hegen,VERB,142,,,
annahme,annahme,NOUN,142,,,
erachten,erachten,VERB,142,,,
gebirge,gebirge,PROPN,142,,,
fortsetzung,fortsetzung,NOUN,142,,,
versäumen,versäumen,VERB,142,,,
wanderer,wanderer,NOUN,142,,,
dialog,dialog,NOUN,142,,,
denkend,denkend,ADV,142,,,
ausmachen,ausmachen,VERB,142,,,
gelehrsamkeit,gelehrsamkeit,NOUN,142,,,
willens,willens,ADV,142,,,
halle,halle,PROPN,141,,,
seinig,seinig,PROPN,141,,,
eingreifen,eingreifen,VERB,141,,,
heim,heim,PROPN,141,,,
verherrlichen,verherrlichen,VERB,141,,,
unbestimmt,unbestimmt,ADV,141,,,
dünken,dünken,VERB,141,,,
wandern,wandern,VERB,141,,,
mannigfach,mannigfach,ADV,141,,,
formell,formell,ADV,141,,,
erlernung,erlernung,NOUN,141,,,
rollen,rollen,VERB,141,,,
lesestoff,lesestoff,PROPN,141,Lesen,Lehrmedien,
senkung,senkung,NOUN,141,,,
einwirken,einwirken,VERB,140,,,
quell,qüll,PROPN,140,,,
ertönen,ertönen,VERB,140,,,
schwung,schwung,NOUN,140,,,
lippe,lippe,NOUN,140,,,
würdigung,würdigung,NOUN,140,,,
einschlagen,einschlagen,VERB,140,,,
widersprechen,widersprechen,VERB,140,,,
zeitgenosse,zeitgenosse,NOUN,140,,,
biographie,biographie,NOUN,140,,,
geläufig,geläufig,ADV,140,,,
erleiden,erleiden,VERB,140,,,
eichen,eichen,VERB,140,,,
schar,schar,PROPN,140,,,
angelegenheit,angelegenheit,NOUN,139,,,
sittlichkeit,sittlichkeit,NOUN,139,,,
betragen,betragen,VERB,139,,,
düster,düster,ADV,139,,,
jedesmalig,jedesmalig,PROPN,139,,,
anhalten,anhalten,VERB,139,,,
befestigen,befestigen,VERB,139,,,
abhängig,abhängig,ADV,139,,,
althochdeutsch,althochdeutsch,ADV,139,Beschreibung,Poetologie,Sprache 
fremdwort,fremdwort,NOUN,139,,,
prächtig,prächtig,ADV,139,,,
beilegen,beilegen,VERB,139,,,
begehren,begehren,VERB,139,,,
pflichten,pflichten,NOUN,139,,,
bildlich,bildlich,ADV,139,,,
verwerten,verwerten,VERB,139,,,
messias,messias,ADV,138,Religion,,
vorfahren,vorfahren,NOUN,138,,,
physisch,physisch,ADV,138,,,
umreißen,umreißen,VERB,138,,,
leichtigkeit,leichtigkeit,NOUN,138,,,
abweichend,abweichend,ADV,138,,,
angehen,angehen,VERB,138,,,
hölle,hölle,NOUN,138,,,
strömen,strömen,VERB,138,,,
bruchstück,bruchstück,PROPN,138,,,
achten,achten,VERB,138,,,
angedeutet,angedeutet,VERB,138,,,
gnädig,gnädig,ADV,138,,,
odysseus,odysseus,NOUN,138,Person,Literatur,
verlaufen,verlaufen,VERB,138,,,
staub,staub,NOUN,137,,,
verändern,verändern,VERB,137,,,
geheimnis,geheimnis,NOUN,137,,,
vollkommenheit,vollkommenheit,NOUN,137,,,
nachahmen,nachahmen,VERB,137,,,
übergeben,übergeben,VERB,137,,,
schal,schal,ADV,137,,,
übersichtlich,übersichtlich,ADV,137,,,
les,les,X,137,,,
volksgeist,volksgeist,NOUN,137,Nation,Patriotisch,
nemlich,nemlich,ADV,137,,,
zeichnung,zeichnung,NOUN,136,,,
bemühung,bemühung,VERB,136,,,
sprechend,sprechend,ADV,136,,,
alsdann,alsdann,ADV,136,,,
elegie,elegie,NOUN,136,,,
alters,alters,ADV,136,,,
zweimal,zweimal,ADV,136,,,
melodie,melodie,NOUN,136,,,
offenbarung,offenbarung,NOUN,135,,,
räumen,räumen,VERB,135,,,
geheim,geheim,ADV,135,,,
einsamkeit,einsamkeit,NOUN,135,,,
beruhigen,beruhigen,VERB,135,,,
nachbar,nachbar,ADV,135,,,
vocal,vocal,PROPN,135,,,
befolgen,befolgen,VERB,135,,,
nachdruck,nachdruck,NOUN,135,,,
wörtlich,wörtlich,ADV,135,,,
geduld,geduld,NOUN,135,,,
vertiefung,vertiefung,NOUN,135,,,
pensum,pensum,PROPN,135,,,
richard,richard,PROPN,135,Person,,
vorurteil,vorurteil,NOUN,134,,,
bedauern,bedaürn,PROPN,134,,,
production,production,NOUN,134,,,
glücken,glücken,VERB,134,,,
erwägung,erwägung,NOUN,134,,,
rings,rings,ADV,134,,,
mitteln,mitteln,NOUN,134,,,
summe,summe,NOUN,134,,,
sterbend,sterbend,ADV,134,,,
überliefert,überliefert,VERB,134,,,
strafen,strafen,VERB,134,,,
orthographisch,orthographisch,ADV,134,Sprache,,
ordentlich,ordentlich,ADV,134,,,
planen,planen,VERB,134,,,
hauptwort,hauptwort,PROPN,133,,,
interpretation,interpretation,NOUN,133,Praktik,Poetologie,
ältern,ältern,ADV,133,Typ,Familie,
thronen,thronen,VERB,133,,,
saale,saale,NOUN,133,Narrativ ,,
drohend,drohend,ADV,133,,,
erhellen,erhellen,VERB,133,,,
duft,duft,NOUN,133,,,
ausdrucksweise,ausdrucksweise,NOUN,133,,,
speer,speer,NOUN,133,,,
ersparen,ersparen,VERB,133,,,
trösten,trösten,VERB,133,,,
vereinigung,vereinigung,NOUN,132,,,
grausam,grausam,ADV,132,,,
öde,öde,ADV,132,,,
schneiden,schneiden,VERB,132,,,
entzücken,entzücken,VERB,132,,,
untreu,untreu,ADV,132,,,
bier,bier,NOUN,132,,,
vaterlandslieben,vaterlandslieben,NOUN,132,,,
volksthümlich,volksthümlich,PROPN,132,,,
fortschreitend,fortschreitend,ADV,131,,,
dumpf,dumpf,ADV,131,,,
donner,donner,NOUN,131,,,
bisweilen,bisweilen,ADV,131,,,
redend,redend,ADV,131,,,
segnen,segnen,VERB,131,,,
wand,wand,NOUN,131,,,
lehrreich,lehrreich,ADV,131,,,
opfern,opfern,VERB,131,,,
tafel,tafel,NOUN,131,Schule,,
weimar,weimar,PROPN,131,Ort,,
schweiz,schweiz,PROPN,131,Nation,,
belehrend,belehrend,ADV,131,,,
sentimental,sentimental,ADV,131,Emotion ,,
reihenfolge,reihenfolge,NOUN,131,,,
aussetzen,aussetzen,VERB,131,,,
franz,franz,PROPN,131,Person,,
gelehrtenschul,gelehrtenschul,PROPN,131,,,
reproduction,reproduction,X,131,,,
zuschreiben,zuschreiben,VERB,130,,,
gediegen,gediegen,ADV,130,,,
sechst,sechst,ADV,130,,,
dialekt,dialekt,NOUN,130,,,
composition,composition,NOUN,130,,,
einwenden,einwenden,VERB,130,,,
regung,regung,NOUN,130,,,
auseinandersetzung,auseinandersetzung,NOUN,130,,,
te,te,X,130,,,
hauptperson,hauptperson,PROPN,130,,,
ceres,ceres,PROPN,130,Person,Literatur,
papier,papier,NOUN,130,,,
gervinu,gervinu,NOUN,130,,,
abgeben,abgeben,VERB,130,,,
vermehren,vermehren,VERB,130,,,
sprachstudium,sprachstudium,NOUN,130,,,
plato,plato,PROPN,130,Person,Schriftsteller,
konig,konig,NOUN,130,,,
voraufgegangen,voraufgegangen,VERB,130,,,
einleiten,einleiten,VERB,129,,,
germane,germane,ADJ,129,,,
brunnen,brunnen,PROPN,129,,,
kenner,kenner,NOUN,129,,,
jeglich,jeglich,ADV,129,,,
ausfallen,ausfallen,VERB,129,,,
besingen,besingen,VERB,129,,,
leitend,leitend,ADV,129,,,
zwerg,zwerg,NOUN,129,Typ,Narrativ,
gemahl,gemahl,NOUN,129,,,
sekunda,sekunda,PROPN,129,Schule,,
unzählig,unzählig,ADV,129,,,
vorschlagen,vorschlagen,VERB,129,,,
fir,fir,X,129,,,
jeher,jeher,ADV,129,,,
papst,papst,NOUN,129,,,
anderseits,anderseits,ADV,129,,,
kranich,kranich,ADV,128,,,
wechselnd,wechselnd,ADV,128,,,
frühern,frühern,ADV,128,Zeit,,
antlitz,antlitz,PROPN,128,positive Bewertung,,
verwirren,verwirren,VERB,128,,,
unrichtig,unrichtig,ADV,128,,,
schaar,schaar,NOUN,128,,,
dergl,dergl,ADV,128,,,
ser,ser,X,128,,,
angesicht,angesicht,NOUN,128,,,
gleichnis,gleichnis,NOUN,128,,,
begriff,begriff,NOUN,128,Sprache ,Wissen ,
leonore,leonore,NOUN,128,Literatur ,Person,
aufregung,aufregung,NOUN,127,,,
dürftig,dürftig,ADV,127,,,
ihrig,ihrig,ADV,127,,,
gerathen,gerathen,VERB,127,,,
fürstin,fürstin,NOUN,127,,,
gymnasial,gymnasial,NOUN,127,,,
versichern,versichern,VERB,127,,,
gewissenhaft,gewissenhaft,ADV,127,,,
lection,lection,NOUN,127,,,
opitz,opitz,ADV,127,Person,Schriftsteller,
blücher,blücher,PROPN,127,,,
jugendschrift,jugendschrift,NOUN,127,,,
jrrtum,jrrtum,NOUN,127,,,
unterlassen,unterlassen,VERB,126,,,
produkt,produkt,NOUN,126,,,
mythologie,mythologie,NOUN,126,,,
hauch,hauch,NOUN,126,,,
jagen,jagen,VERB,126,,,
lauschen,lauschen,VERB,126,,,
bekämpfen,bekämpfen,VERB,126,,,
gebilde,gebilde,NOUN,126,,,
beabsichtigt,beabsichtigt,VERB,126,,,
gemeinschaft,gemeinschaft,NOUN,126,,,
individuum,individuum,NOUN,126,,,
büchlein,büchlein,PROPN,126,Lehrmedien,,
heilsam,heilsam,ADV,126,,,
zeitschr,zeitschr,VERB,126,,,
volkstümlich,volkstümlich,ADV,126,Nation,,
vogelweide,vogelweide,VERB,126,,,
objekt,objekt,NOUN,125,,,
eitelkeit,eitelkeit,NOUN,125,,,
entfernung,entfernung,NOUN,125,,,
beugen,beugen,VERB,125,,,
bewegt,bewegt,VERB,125,,,
reizend,reizend,ADV,125,,,
bleich,bleich,ADV,125,,,
em,em,X,125,,,
lüften,lüften,VERB,125,,,
schwinden,schwinden,VERB,125,,,
katholisch,katholisch,ADV,125,Theologie,,
trachten,trachten,VERB,125,,,
reifen,reifen,VERB,125,,,
provinz,provinz,NOUN,125,,,
truppe,truppe,NOUN,125,,,
sprung,sprung,NOUN,125,,,
armuth,armuth,PROPN,125,,,
verpflichten,verpflichten,VERB,125,,,
verachten,verachten,VERB,125,,,
dargelegt,dargelegt,VERB,125,,,
weltgeschichte,weltgeschichte,NOUN,125,,,
schreibart,schreibart,NOUN,125,Poetologie,,
blosz,blosz,PROPN,125,,,
offizier,offizier,NOUN,125,,,
antheil,antheil,NOUN,124,,,
umher,umher,ADP,124,,,
vergil,vergil,VERB,124,,,
schroff,schroff,ADV,124,,,
redlich,redlich,ADV,124,,,
kreuzzug,kreuzzug,NOUN,124,,,
gedächtniß,gedächtniß,NOUN,124,,,
besorgen,besorgen,VERB,124,,,
perlen,perlen,NOUN,124,,,
teuer,teür,PROPN,124,,,
kleinod,kleinod,PROPN,123,,,
abschließen,abschließen,VERB,123,,,
küssen,küssen,VERB,123,,,
dargeboten,dargeboten,VERB,123,,,
stiften,stiften,VERB,123,,,
edeln,edeln,VERB,123,,,
willig,willig,ADV,123,,,
kritiker,kritiker,NOUN,123,,,
inwiefern,inwiefern,VERB,123,,,
anstoß,anstoß,NOUN,123,,,
stürmen,stürmen,VERB,123,,,
wähnen,wähnen,VERB,123,,,
nackt,nackt,ADV,123,,,
einleitend,einleitend,ADV,123,,,
verführen,verführen,VERB,123,,,
pfeil,pfeil,NOUN,123,,,
kaiserlich,kaiserlich,ADV,123,,,
eisen,eisen,NOUN,123,,,
kurfürst,kurfürst,NOUN,123,,,
organismus,organismus,NOUN,123,,,
product,product,NOUN,123,,,
ausfüllen,ausfüllen,VERB,123,,,
entwurf,entwurf,NOUN,123,,,
nationalität,nationalität,NOUN,122,,,
ungeheur,ungeheur,PROPN,122,,,
entschluss,entschluss,NOUN,122,,,
überlegen,überlegen,VERB,122,,,
werben,werben,VERB,122,,,
priesterin,priesterin,NOUN,122,,,
italienisch,italienisch,NOUN,122,Nation,,
verstecken,verstecken,VERB,122,,,
prädicat,prädicat,NOUN,122,,,
link,link,NOUN,122,,,
empfänglich,empfänglich,ADV,122,,,
odyssee,odyssee,PROPN,122,Narrativ,,
ernstlich,ernstlich,ADV,122,,,
generation,generation,NOUN,122,,,
brausen,brausen,VERB,122,,,
propädeutik,propädeutik,NOUN,122,,,
konflikt,konflikt,NOUN,122,,,
worms,worms,PROPN,122,Ort,,
entschuldigen,entschuldigen,VERB,122,,,
patriotismus,patriotismus,NOUN,122,,,
gebühren,gebühren,NOUN,121,,,
schwäche,schwäche,NOUN,121,,,
unangenehm,unangenehm,ADV,121,,,
bereichern,bereichern,VERB,121,,,
kaufmann,kaufmann,NOUN,121,,,
jedermann,jedermann,PRON,121,,,
sentenz,sentenz,NOUN,121,,,
ablegen,ablegen,VERB,121,,,
ausgewählt,ausgewählt,VERB,121,,,
nebel,nebel,NOUN,121,,,
abweichen,abweichen,VERB,121,,,
standpunct,standpunct,PROPN,121,,,
frevel,frevel,NOUN,120,,,
zustehen,zustehen,VERB,120,,,
mangelhaft,mangelhaft,ADV,120,,,
gebäude,gebäude,NOUN,120,,,
aufgenommen,aufgenommen,VERB,120,,,
schöpfer,schöpfer,NOUN,120,,,
umfangreich,umfangreich,ADV,120,,,
komposition,komposition,NOUN,120,,,
gebraucht,gebraucht,VERB,120,,,
erschöpfen,erschöpfen,VERB,120,,,
beiläufig,beiläufig,ADV,120,,,
ausdehnen,ausdehnen,VERB,120,,,
director,director,X,120,,,
ausgeführt,ausgeführt,VERB,120,,,
cursu,cursu,PROPN,120,,,
feder,feder,NOUN,120,,,
dureh,dureh,PROPN,120,,,
entfaltung,entfaltung,NOUN,119,,,
hinausgehen,hinausgehen,VERB,119,,,
angreifen,angreifen,VERB,119,,,
zeugniß,zeugniß,NOUN,119,,,
nebensatz,nebensatz,PROPN,119,,,
kömmen,kömmen,NOUN,119,,,
zerlegen,zerlegen,VERB,119,,,
dämonisch,dämonisch,ADV,119,,,
erschrecken,erschrecken,VERB,119,,,
jahreszeit,jahreszeit,NOUN,119,,,
zuführen,zuführen,VERB,119,,,
zwiespalt,zwiespalt,NOUN,119,,,
lernend,lernend,ADV,119,,,
vermehrt,vermehrt,ADV,119,,,
einräumen,einräumen,VERB,119,,,
geschenk,geschenk,NOUN,119,,,
gegenteil,gegenteil,NOUN,119,,,
übertreffen,übertreffen,VERB,118,,,
selbstgefühl,selbstgefühl,NOUN,118,Emotion ,,
dichtungsart,dichtungsart,NOUN,118,,,
auflösen,auflösen,VERB,118,,,
bange,bange,ADV,118,,,
ausnehmen,ausnehmen,VERB,118,,,
überschreiten,überschreiten,VERB,118,,,
fluten,fluten,VERB,118,,,
mitglied,mitglied,NOUN,118,,,
verwendung,verwendung,NOUN,118,,,
verarbeitung,verarbeitung,NOUN,118,,,
unterweisung,unterweisung,NOUN,118,,,
übertragung,übertragung,NOUN,117,,,
fallend,fallend,ADV,117,,,
subjecen,subjecen,NOUN,117,,,
schöpferisch,schöpferisch,ADV,117,,,
schwimmen,schwimmen,VERB,117,,,
versöhnen,versöhnen,VERB,117,,,
unklar,unklar,ADV,117,,,
erreichung,erreichung,NOUN,117,,,
klugheit,klugheit,NOUN,117,,,
vorhin,vorhin,ADV,117,,,
organ,organ,NOUN,117,,,
einüben,einüben,VERB,117,,,
min,min,X,117,,,
einteilung,einteilung,NOUN,117,,,
humanität,humanität,NOUN,116,,,
altar,altar,NOUN,116,,,
schwankend,schwankend,ADV,116,,,
besonnen,besonnen,ADV,116,,,
gemeinde,gemeinde,NOUN,116,,,
wallen,wallen,VERB,116,,,
dauern,daürn,PROPN,116,,,
hemmen,hemmen,VERB,116,,,
erwägen,erwägen,VERB,116,,,
romantik,romantik,NOUN,116,,,
befriedigend,befriedigend,ADV,116,,,
subjekt,subjekt,NOUN,116,,,
dürr,dürr,ADV,116,Beschreibung,,
ausrufen,ausrufen,VERB,116,,,
apfel,apfel,NOUN,116,,,
angewiesen,angewiesen,ADV,116,,,
berliner,berliner,ADJ,116,Ort,,
psychologie,psychologie,NOUN,116,Wissenschaft,,
erteilen,erteilen,VERB,116,,,
neuzeit,neuzeit,NOUN,116,,,
bluten,bluten,VERB,115,,,
untersuchen,untersuchen,VERB,115,,,
besinnen,besinnen,VERB,115,,,
subjektiv,subjektiv,ADV,115,,,
unterhalten,unterhalten,VERB,115,,,
scherz,scherz,NOUN,115,,,
entlassen,entlassen,VERB,115,,,
rastlos,rastlos,ADV,115,,,
vergegenwärtigen,vergegenwärtigen,NOUN,115,,,
rüsten,rüsten,VERB,115,,,
frömmigkeit,frömmigkeit,NOUN,115,,,
schlummern,schlummern,VERB,115,,,
verschlingen,verschlingen,VERB,115,,,
relativ,relativ,ADV,115,,,
verdrängen,verdrängen,VERB,115,,,
beuten,beuten,VERB,115,,,
gymnasiast,gymnasiast,PROPN,115,Schule,Typ,
reformation,reformation,NOUN,115,,,
eduard,eduard,PROPN,115,Person,,
fahne,fahne,NOUN,115,,,
wolfram,wolfram,PROPN,115,Person,Schriftsteller,
vernachlässigen,vernachlässigen,VERB,115,,,
brunhild,brunhild,NOUN,115,,,
boxberger,boxberger,NOUN,115,Person,Didaktik,
niederlegen,niederlegen,VERB,114,,,
wonne,wonne,PROPN,114,,,
gefällig,gefällig,ADV,114,,,
zusammentreffen,zusammentreffen,VERB,114,,,
deßhalb,deßhalb,ADV,114,,,
deutung,deutung,NOUN,114,,,
unerwartet,unerwartet,ADV,114,,,
wehren,wehren,VERB,114,,,
stirn,stirn,NOUN,114,,,
adler,adler,NOUN,114,,,
erschließen,erschließen,VERB,114,,,
keimen,keimen,VERB,114,,,
rüstung,rüstung,NOUN,114,,,
bezeugen,bezeugen,VERB,114,,,
bäumen,bäumen,NOUN,114,,,
mildern,mildern,VERB,114,,,
erhebend,erhebend,ADV,114,,,
wahren,wahren,VERB,114,,,
herbeifgeführt,herbeifgeführt,VERB,114,,,
lesestück,lesestück,NOUN,114,Lesen,Lehrmedien,
feldherr,feldherr,NOUN,114,,,
jmmer,jmmer,NOUN,114,,,
worüber,worüber,SCONJ,113,,,
zulassen,zulassen,VERB,113,,,
anlangen,anlangen,VERB,113,,,
niederdeutsch,niederdeutsch,ADV,113,Beschreibung ,Poetologie,Sprache
gewißheit,gewißheit,NOUN,113,,,
störend,störend,ADV,113,,,
mühsam,mühsam,ADV,113,,,
fußen,fußen,VERB,113,,,
